text,is_rumor,user.handle,created
"The #Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be on fire",0,tariqnasheed,1407630395000.0
@tariqnasheed #RealTalk homie,0,_Sixty8Plus1,1407630428000.0
@tariqnasheed what are the numbers on black cops shooting white teens though?,0,sportsfan1205,1407630464000.0
@sportsfan1205 zero..because they know that the dominant society would not be passive about it,0,tariqnasheed,1407630513000.0
@tariqnasheed Where's the negro bed wenches talking about  being scared of the police?,0,dj_jmillions,1407630550000.0
@tariqnasheed exactly,0,sportsfan1205,1407630612000.0
@dj_jmillions exactly,0,tariqnasheed,1407630713000.0
@tariqnasheed my city,0,SpookPacShakur,1407630770000.0
"@MidwestPhoto @tariqnasheed white cop. Was told to ""get out of here"" &amp;allowed to leave the scene before all police arrived &amp;investigations",0,SpookPacShakur,1407630826000.0
@tariqnasheed I've watched your films I'm skeptical that even if we pooled economics for more (cont) http://t.co/Os92KdfVA2,0,sportsfan1205,1407630844000.0
@tariqnasheed I was out there a little while ago. It was CRAZY!,0,jrp9992,1407630913000.0
"@dj_jmillions @tariqnasheed They're over there talking about ""he shouldn't have been stealing.""",0,mistermike5,1407630920000.0
@jrp9992 what are people doing out there now?,0,tariqnasheed,1407631096000.0
@SpookPacShakur @tariqnasheed ugh. Thank you for the info. Know that my thoughts are on #Ferguson. #damnitall,0,MidwestPhoto,1407631263000.0
"@tariqnasheed ppl were still out, understandably upset and police were just looking for a reason. Would've had pics but phone died.",0,jrp9992,1407631322000.0
"@MidwestPhoto @tariqnasheed officers were armed and in tanks, had dogs and plastic handcuffs threatening the crowd. Majority was peaceful.",0,SpookPacShakur,1407631351000.0
@tariqnasheed this was an hour or so ago. Not sure what's happening now.,0,jrp9992,1407631361000.0
@mistermike5 @tariqnasheed So the penalty for shoplifting is death now. They need to stop the madness.,0,dj_jmillions,1407631366000.0
"@MidwestPhoto @tariqnasheed in the crowd. Police were laughing, one said ""that wouldn't be my son.""",0,SpookPacShakur,1407631404000.0
"@tariqnasheed REAL fucking talk but the question is to riot , property damage, only go after the police?",0,BlackPoison87,1407631624000.0
@dj_jmillions @tariqnasheed I don't have shit left to say to those silly ass broads. It would be funny if it wasn't so tragic.,0,mistermike5,1407631778000.0
@tariqnasheed @jrp9992 im hearing that he was shoplifting. Is that true? What are the exact details?,0,PatronJoan,1407631820000.0
@SpookPacShakur @MidwestPhoto wow,0,tariqnasheed,1407631868000.0
@tariqnasheed @MidwestPhoto If you can come here please do. Folk were talking abt Hidden Colors. This is our time. STL is it,0,SpookPacShakur,1407631902000.0
"@tariqnasheed @jrp9992 The people there need to be out there setting fires using molotov cocktails, using baseball bats and attacking police",0,BlackPoison87,1407631995000.0
@patronjoan @tariqnasheed don't know full details. I wasn't there when he was shot,0,jrp9992,1407632054000.0
@tariqnasheed @jrp9992 Remember that pic Tariq had of what Chinese do when one of their citizens is unlawfully killed by Police?,0,BlackPoison87,1407632201000.0
@tariqnasheed @jrp9992 http://t.co/won0RCL8mt  THIS IS WHAT WE NEED TO BE DOING ONLY THEN WILL THIS STOP AND NOT A SECOND SOONER,0,BlackPoison87,1407632232000.0
"@tariqnasheed, has @mkefilm heard about Hidden Colors? Could they maybe show some of it at #MFF2014? http://t.co/lshQSVXNLe",0,MidwestPhoto,1407632274000.0
@blackpoison87 @tariqnasheed enough black kids get killed in the street and it just might happen.,0,jrp9992,1407632513000.0
@tariqnasheed @OwlsAsylum literally,0,WyzeChef,1407632888000.0
@tariqnasheed I don't know why its not right now the ploice work for us disarm them now by ur own hands,0,addhdgamer,1407635731000.0
@tariqnasheed @sportsfan1205 blacks folks out there need to grab their guns and let heads roll in the steers,0,joshjcharles,1407640069000.0
@tariqnasheed @sportsfan1205 street*,0,joshjcharles,1407640078000.0
@joshjcharles @tariqnasheed naw study che and fidel...,0,sportsfan1205,1407641454000.0
"@tariqnasheed Nope, when have you ever seen white ppl act like this? Never. BTW yes, they have been shot by black cops we just act right.",0,Karey1975,1407809807000.0
@tariqnasheed Looting and setting fires at every black death is ignorance at its finest. No color of persons can behave like this in America,0,Karey1975,1407809887000.0
@Karey1975 @tariqnasheed are you seriously going to claim white ppl never riot and destroy property?,0,ricky_raw,1407809993000.0
@Karey1975 @tariqnasheed also when have unarmed white teens been shot by black cops when not committing a crime?,0,ricky_raw,1407810092000.0
"@Karey1975 @tariqnasheed 

Please, White people riot over losing Soccer games. Look up Soccer Hooligans genius.",0,AusarDjedi,1407810545000.0
@ricky_raw @tariqnasheed The only ones I remember were the Occupy ppl and they are liberals can't expect much from them. LOL,0,Karey1975,1407810669000.0
@ricky_raw @tariqnasheed People actually got paid to poop in the streets by our government and act stupid to pass a law on us.,0,Karey1975,1407810725000.0
@AusarDjedi @tariqnasheed Are you saying soccer is popular in America? It isn't. other countries yes.,0,Karey1975,1407810926000.0
"@Karey1975 @tariqnasheed 

How about the ""Olympic Beer Riots"" in Salt Lake City in 2002  cuz there was no bar room:
http://t.co/HcSLRnQ0bt",0,AusarDjedi,1407811012000.0
"@Karey1975 @tariqnasheed 

Seriously? We are telling about White people. They just don't exist in America you know.",0,AusarDjedi,1407811073000.0
@Karey1975 @tariqnasheed WTO had hippy whites tearing places up.,0,Obsidian711,1407811093000.0
"@Karey1975 @tariqnasheed 

At least when we riot is over important issues like like police brutality, poverty and racism.",0,AusarDjedi,1407811233000.0
@Obsidian711 @tariqnasheed When? I most likely wasn't born yet. All I know about is Occupy &amp; they were paid by the government to act stupid.,0,Karey1975,1407811250000.0
"@AusarDjedi Yeah, but every death is racism to you. I know it is because the Al Sharpton's of the world act like every one is but they r not",0,Karey1975,1407811383000.0
"@AusarDjedi @tariqnasheed Every single cop isn't racist. If they shoot, it is because they feel in danger 4 the most part. Not saying all r",0,Karey1975,1407811439000.0
@Karey1975 @tariqnasheed 1999 the WTO Protests in cities were causing minor looting.  Though the plight of Blacks will always be unique,0,Obsidian711,1407811521000.0
"@Karey1975 

First of all why do you act like Al Sharpton represents all of us?",0,AusarDjedi,1407811571000.0
"@Karey1975 

Second let's look at the deaths by police",0,AusarDjedi,1407811584000.0
@Karey1975 @AusarDjedi @tariqnasheed  they feel in Danger? LMAO,0,VerifiedNiceGuy,1407811734000.0
@AusarDjedi There is two well known black leaders and they come from the same types. You need MLK types. God knows his mind was right.,0,Karey1975,1407811778000.0
@VerifiedNiceGuy You do know over 90% if all African American deaths are done by other African Americans? @AusarDjedi @tariqnasheed,0,Karey1975,1407811851000.0
@Karey1975 @VerifiedNiceGuy @AusarDjedi @tariqnasheed and about 85% of white murders are by whites also. What's your point?,0,ricky_raw,1407812094000.0
@Karey1975 @tariqnasheed also here are white surfers from California rioting and destroying property last year http://t.co/chvSMdh2Ij,0,ricky_raw,1407812206000.0
"@Karey1975 The majority of all violent crime happens within a race/ethnicity.  Whites kill more whites, Asians kill more asians.",0,Obsidian711,1407812242000.0
@VerifiedNiceGuy R u saying that the teen didn't do anything 2 be shot at? I have a hard time believing he complied w/ the Cop.@AusarDjedi,0,Karey1975,1407812321000.0
@VerifiedNiceGuy All cars have cameras on them. The truth is out there. @AusarDjedi @tariqnasheed,0,Karey1975,1407812362000.0
@Karey1975 @tariqnasheed Stanley cup riots 2011. Primarily white people http://t.co/3BzZif3VBC,0,ricky_raw,1407812390000.0
@ricky_raw My point is deal with where they come from. Instead of riots. @VerifiedNiceGuy @AusarDjedi @tariqnasheed,0,Karey1975,1407812504000.0
@Karey1975 @tariqnasheed UConn riots in 2014 after March Madness http://t.co/ZOyel4reXn,0,ricky_raw,1407812508000.0
@ricky_raw I don't recall complaining about white deaths. @VerifiedNiceGuy @AusarDjedi @tariqnasheed,0,Karey1975,1407812524000.0
@ricky_raw @tariqnasheed There was every color in that.,0,Karey1975,1407812570000.0
@Karey1975 @tariqnasheed 4 riots in 4 different years in Michigan University http://t.co/ZJAP4LbqU4,0,ricky_raw,1407812580000.0
"@Obsidian711 Well single digits get killed by cops; so, rioting the wrong place.",0,Karey1975,1407812645000.0
@Obsidian711 There is no way that teen was complying with the cops for that to happen.,0,Karey1975,1407812779000.0
@Karey1975 hypothetical. Let’s say he DID steal &amp; he DID run away. In the end of the day he would STILL be a man stealing virtually nothing,0,Obsidian711,1407812858000.0
@Karey1975 @tariqnasheed fine. A VIDEO of Arizona student riots along with anti police brutality chants. http://t.co/ngajcphsQo,0,ricky_raw,1407812942000.0
@Karey1975 @tariqnasheed now that there's VIDEO showing it's almost all-white riot what's your excuse now?,0,ricky_raw,1407812974000.0
"@Karey1975 @tariqnasheed and you claim that in my examples all races participated in riot. But you said earlier whites don't riot, no?",0,ricky_raw,1407813029000.0
"@Karey1975 

The real ones were killed off by FBI, U.S. Army, and other government agencies. Al Sharpton and Jessie are government puppets",0,AusarDjedi,1407813049000.0
@Karey1975 @tariqnasheed so how can all races be represented in those riots? Shouldn't there be no whites in them at all?,0,ricky_raw,1407813056000.0
@Karey1975 @tariqnasheed are you also going to claim the HOCKEY riots weren't overwhelmingly white also?,0,ricky_raw,1407813104000.0
"@Karey1975 

When you say ""well known"" your talking about ones allowed to be on White controlled media",0,AusarDjedi,1407813144000.0
@Karey1975 @tariqnasheed also you claimed that black cops have shot white teens and no one rioted. I asked for examples you still gave none.,0,ricky_raw,1407813146000.0
"@ricky_raw @tariqnasheed Honey, please it happens. It is not news cause it isn't a black person. You didn't hear about the knock out game",0,Karey1975,1407813262000.0
@ricky_raw @tariqnasheed until a white man went out after 50 or more whites were attacked for his revenge.,0,Karey1975,1407813295000.0
@Karey1975 @tariqnasheed so give an example then. If you can't then I'm just going to assume you're trolling,0,ricky_raw,1407813330000.0
@ricky_raw @tariqnasheed News is only interested in what happens to black ppl. and I am not even joking.,0,Karey1975,1407813379000.0
@Karey1975 @tariqnasheed I've proven whites regularly riot over losing college sports but you claim they're OK with white teens dying?,0,ricky_raw,1407813422000.0
@Karey1975 @tariqnasheed ok so you have no proof and are just trolling for attention. Duly noted.,0,ricky_raw,1407813460000.0
@Karey1975 @tariqnasheed sad thing is just 5 secs of simple research could have prevented you from getting your ass handed to you lol,0,ricky_raw,1407813495000.0
"@Karey1975 @tariqnasheed that's real arrogance of white supremacy. You expect to win arguments just by being white. No research, nothing lol",0,ricky_raw,1407813529000.0
"@Karey1975 @tariqnasheed anyway, you're a troll so BLOCKED. Deuces",0,ricky_raw,1407813579000.0
"@ricky_raw @tariqnasheed James Whitehead was a white veteran who had recently come back from war. Orange, TX Police Officer Robert Arnold",0,Karey1975,1407813637000.0
@ricky_raw @tariqnasheed (who has a history of violence) shot and killed unarmed James Whitehead. Arnold is black. Arnold was not in his,0,Karey1975,1407813681000.0
"@Karey1975 @VerifiedNiceGuy 

Why don't you check the eyewitness account at :55

http://t.co/u92bi5sVbP",0,AusarDjedi,1407813720000.0
"@ricky_raw @tariqnasheed uniform and did not have a badge on. Yeah, could you imagine why news was not interested in this story? HE IS WHITE",0,Karey1975,1407813725000.0
@AusarDjedi @VerifiedNiceGuy More interested in the car camera.,0,Karey1975,1407813797000.0
"@Karey1975 @VerifiedNiceGuy 

And check what this witness tells the reporter:

http://t.co/PTVjFN9Ujz",0,AusarDjedi,1407813821000.0
"@Karey1975 @VerifiedNiceGuy 
Well, why haven't the police released it to quell the riot?",0,AusarDjedi,1407813860000.0
@AusarDjedi @VerifiedNiceGuy That teen did something to be shot at. Camera will tell.,0,Karey1975,1407813906000.0
"@Karey1975 @VerifiedNiceGuy 
And as in the Oscar Grant case the shooting of unarmed Black youth on camera apparently doesn't matter",0,AusarDjedi,1407813950000.0
"@Karey1975 @tariqnasheed he was disturbing the peace, physically fighting officer, and was armed with flashlight. I asked for example...",0,ricky_raw,1407814014000.0
@ricky_raw @tariqnasheed You didn't like my example? LOL off duty black cop without a badge shooting a Vet was good enough?,0,Karey1975,1407814038000.0
"@Karey1975 @VerifiedNiceGuy 

Yep, those are the excuses that people like you give cuz you just can't believe in blatant racism",0,AusarDjedi,1407814052000.0
"@Karey1975 @tariqnasheed ...of innocent, UNARMED person. You still have no examples",0,ricky_raw,1407814053000.0
"@Karey1975 @tariqnasheed the vet who was acting hostile, trying to fight everyone, coming at cop with a weapon? Nope, not good enough.",0,ricky_raw,1407814127000.0
@ricky_raw @tariqnasheed Oh so you now understand why Trayvon was shot? Choking an armed man and saying I am going to kill you.,0,Karey1975,1407814216000.0
@ricky_raw @tariqnasheed That man was off duty. He had no business shooting him.,0,Karey1975,1407814248000.0
@ricky_raw @tariqnasheed Now we'll see what this teen did before making unsupported accusations.,0,Karey1975,1407814339000.0
"@AusarDjedi For someone willing to jump on the race wagon without all the facts, I believe wait for all sides of the story @VerifiedNiceGuy",0,Karey1975,1407818403000.0
