coordinates,created,favorite_count,has_url,hashtags_count,id,in_reply_id,in_reply_user,is_rumor,is_source_tweet,lang,mentions_count,retweet_count,retweeted,symbols_count,text,thread,tweet_length,urls_count,user.followers_count,user.friends_count,user.tweets_count
,Wed Oct 22 14:11:25 +0000 2014,0,False,0,524925998819979264,524924660480487424,,False,False,en,2,0,False,0,@LisaBloom @rolandsmartin yet it does not matter Brown chose to assault a  store owner and steal cigars on camera in the first place right?,524924660480487424,139,0,1162,981,220207
,Wed Oct 22 14:13:30 +0000 2014,0,False,1,524926521891250177,524924660480487424,,False,False,en,1,0,False,0,@LisaBloom Thanks for your clear description of the police report leaks &amp; the law.  Your thoughts focus on the original argument.#fear4life,524924660480487424,143,0,216,403,6192
,Wed Oct 22 14:14:18 +0000 2014,1,False,0,524926725314981888,524924660480487424,,False,False,en,1,0,False,0,@LisaBloom He had his eye socket punched out and much bigger guy reaching for his gun. Don't be intentionally moronic.,524924660480487424,118,0,217,1028,11358
,Wed Oct 22 14:15:08 +0000 2014,0,False,0,524926934833061888,524924660480487424,,False,False,en,1,0,False,0,"Autopsies don't cover mental state, genius. MT @LisaBloom KEY: Nothing in Wilson's story in new autopsy says he feared for his life....",524924660480487424,135,0,896,137,51431
,Wed Oct 22 14:15:18 +0000 2014,0,False,0,524926974364758016,524925009324560384,,False,False,en,2,0,False,0,@Darkarm66 @LisaBloom He was stopped originally because he and his buddy were standing in the middle of a busy street impeding traffic.,524924660480487424,135,0,328,734,6302
,Wed Oct 22 14:15:30 +0000 2014,0,False,1,524927027900874753,524924660480487424,,False,False,en,2,0,False,0,@LisaBloom @rolandsmartin #hashtag !also while you are at it did the autopsy show that brown complied with the officer and that there were,524924660480487424,138,0,0,45,127
,Wed Oct 22 14:17:10 +0000 2014,0,False,0,524927446529761281,524924660480487424,,False,False,en,1,0,False,0,.@LisaBloom You're clearly one of the reasons the dumb blond stereotype continues to be perpetuated.,524924660480487424,100,0,896,137,51431
,Wed Oct 22 14:17:22 +0000 2014,0,False,0,524927495741509632,524925681264627712,,False,False,en,2,0,False,0,"@GibsonRadio @LisaBloom I'm on vacation, John. But book Lisa on the show. Would make for a great dialogue and great radio!",524924660480487424,122,0,294828,1702,184890
,Wed Oct 22 14:18:35 +0000 2014,0,False,0,524927802010001411,524924660480487424,,False,False,en,2,0,False,0,@LisaBloom @rolandsmartin no altercation between the two with another person at the scene did the autopsy show that?,524924660480487424,116,0,0,45,127
,Wed Oct 22 14:18:52 +0000 2014,0,False,0,524927873782927363,524924660480487424,,False,False,en,1,0,False,0,@LisaBloom great job on The Stephanie Miller Show! Keep spitting that truth!,524924660480487424,76,0,65,206,2200
,Wed Oct 22 14:21:09 +0000 2014,1,True,0,524928449723375616,524927495741509632,,False,False,en,2,1,False,0,@rolandsmartin @GibsonRadio Contact me here: http://t.co/FJQlVZZ5KZ,524924660480487424,67,1,34609,249,14441
,Wed Oct 22 14:21:26 +0000 2014,0,False,0,524928521391456256,524927495741509632,,False,False,en,2,0,False,0,@rolandsmartin @GibsonRadio Roland you're not allowed to go on vacation! :),524924660480487424,75,0,34609,249,14441
,Wed Oct 22 14:23:24 +0000 2014,0,False,0,524929014486814720,524924660480487424,,False,False,en,2,0,False,0,@LisaBloom @rolandsmartin Nothing in the Autopsy say that Michael Brown feared for the life either.,524924660480487424,99,0,304,261,15624
,Wed Oct 22 14:23:56 +0000 2014,0,False,0,524929149480493056,524924660480487424,,False,False,en,2,0,False,0,@LisaBloom @rolandsmartin sounds like team wilson is hoping to fit the report with the findings in the autopsy. sounds pretty corrupt to me,524924660480487424,139,0,15,24,612
,Wed Oct 22 14:25:38 +0000 2014,0,False,0,524929577814999040,524927495741509632,,False,False,en,2,0,False,0,@rolandsmartin @LisaBloom roland thanks. lisa stand by for call.,524924660480487424,64,0,4660,838,7706
,Wed Oct 22 14:27:53 +0000 2014,0,False,0,524930142175784961,524924660480487424,,False,False,en,1,0,False,0,@LisaBloom wld u not be in fear if a giant black dude was trying to kill u?,524924660480487424,75,0,131,157,5337
,Wed Oct 22 14:31:39 +0000 2014,1,False,0,524931090247876608,524925998819979264,,False,False,en,3,0,False,0,"@pamnsc @LisaBloom @rolandsmartin Oh well, that is grounds to kill someone.Wonder why James Holmes still alive after killing 12 people then?",524924660480487424,140,0,55,101,2044
,Wed Oct 22 14:33:18 +0000 2014,0,False,0,524931506389913600,524926725314981888,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom Get informed clown. The eye socket lie has been disproved. Google it and watch something other than FoxNews.,524924660480487424,131,0,55,101,2044
,Wed Oct 22 14:37:46 +0000 2014,0,False,0,524932628999180288,524931506389913600,,False,False,en,2,0,False,0,"@tonytl69 @LisaBloom Even if that never happened, a struggle for his gun validates the shooting completely. Clown.",524924660480487424,114,0,216,1029,11370
,Wed Oct 22 14:39:35 +0000 2014,0,False,0,524933088854671360,524932628999180288,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom Not when the perpetrator is 20 ft away an running....... oh clown,524924660480487424,88,0,55,101,2044
,Wed Oct 22 14:41:20 +0000 2014,0,False,0,524933526525710336,524933088854671360,,False,False,en,2,0,False,0,@tonytl69 @LisaBloom You're too dumb for words.,524924660480487424,47,0,216,1029,11370
,Wed Oct 22 14:41:46 +0000 2014,0,False,0,524933637696126976,524933526525710336,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom So are your parents,524924660480487424,42,0,55,101,2044
,Wed Oct 22 17:28:43 +0000 2014,0,False,0,524975649849876481,524926725314981888,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom There is no if for Bloom. She along with the rest of the mob mentality crowd said this.......,524924660480487424,116,0,24,46,2462
,Wed Oct 22 17:30:03 +0000 2014,0,False,0,524975987587842048,524926725314981888,,False,False,en,2,0,False,0,"@HokieMBA00 @LisaBloom ""Racist white officer shot black teen in back to brighten his day"". Original narrative for Lisa. Now she says ..but",524924660480487424,138,0,24,46,2462
,Wed Oct 22 17:31:03 +0000 2014,0,False,0,524976238423990272,524926725314981888,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom Even if there was a struggle...no if...no but....Wilson shot teen for no reason. Remember Lisa?,524924660480487424,118,0,24,46,2462
,Wed Oct 22 18:48:56 +0000 2014,0,False,0,524995838104592384,524925998819979264,,False,False,en,3,0,False,0,@pamnsc @LisaBloom @rolandsmartin Wilson stop them for walking in the street he did not know at that moment Brown was at store still does,524924660480487424,137,0,288,811,2555
,Wed Oct 22 18:49:19 +0000 2014,0,False,0,524995935185960960,524925998819979264,,False,False,en,3,0,False,0,@pamnsc @LisaBloom @rolandsmartin not justify him being killed,524924660480487424,62,0,288,811,2555
,Wed Oct 22 18:49:34 +0000 2014,0,False,0,524995996758327297,524926725314981888,,False,False,en,2,0,False,0,@HokieMBA00 @LisaBloom not true,524924660480487424,31,0,288,811,2555
,Wed Oct 22 14:07:16 +0000 2014,32,True,0,524924954287296512,,,False,True,en,1,168,False,0,Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,524924954287296512,102,1,6999809,501,87770
,Wed Oct 22 14:07:38 +0000 2014,1,True,0,524925047803506688,524924954287296512,,False,False,en,2,0,False,0,“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/XckFIdqMQD”,524924954287296512,119,1,694,470,26742
,Wed Oct 22 14:07:50 +0000 2014,1,True,0,524925095660519424,524924954287296512,,False,False,en,2,1,False,0,“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/lNVYgQ3uvJ” ironic,524924954287296512,126,1,737,518,101230
,Wed Oct 22 14:08:09 +0000 2014,2,False,0,524925175750729729,524924954287296512,,False,False,en,1,2,False,0,"@BreakingNews they told me Canada has ""very polite"" people....",524924954287296512,62,0,6373,2143,92526
,Wed Oct 22 14:10:07 +0000 2014,0,False,0,524925671626510336,524924954287296512,,False,False,en,1,2,False,0,"“@BreakingNews: Ottawa police confirm a shooting at Canada's National War Memorial"" 

This is disgusting.",524924954287296512,105,0,183,132,10738
,Fri Oct 24 22:05:25 +0000 2014,0,False,0,525770062641528832,524924954287296512,,False,False,und,2,0,False,0,@BreakingNews @CBCOttawa,524924954287296512,24,0,6,15,16
,Wed Oct 22 14:07:24 +0000 2014,20,False,1,524924987774631936,,,False,True,en,0,134,False,0,#BREAKING: Shooting reported at the War Memorial in Ottawa,524924987774631936,58,0,173189,339,50146
,Wed Oct 22 14:11:21 +0000 2014,0,False,0,524925984038858752,524924987774631936,,False,False,en,1,0,False,0,@CTVNews omg! no! this is too close to home!,524924987774631936,44,0,7,21,179
"{'coordinates': [-80.9574015, 46.4973841], 'type': 'Point'}",Wed Oct 22 14:15:04 +0000 2014,0,False,0,524926918932836353,524924987774631936,,False,False,en,1,0,False,0,"@CTVNews as if your refuring to the ""officers of the law"" as COPS. Professionnel reporters here lol only in Canada.",524924987774631936,115,0,130,368,810
,Wed Oct 22 14:08:20 +0000 2014,9,True,1,524925223226081282,,,False,True,en,0,118,False,0,"#BREAKINGNEWS: Update - One person shot at War Memorial in Ottawa, police say http://t.co/chbTWxVN0q http://t.co/twKD3QCyTt",524925223226081282,123,1,281451,338,116743
,Wed Oct 22 14:11:14 +0000 2014,0,True,1,524925954649382913,524925223226081282,,False,False,en,1,0,False,0,"RT @TorontoStar: #BREAKINGNEWS Update - One person shot at War Memorial in Ottawa, police say http://t.co/MwzrktYrua",524925223226081282,116,1,511,98,4420
,Wed Oct 22 14:13:18 +0000 2014,0,False,0,524926474814775297,524925223226081282,,False,False,en,1,0,False,0,@TorontoStar Arrest these Islamist monsters BEFORE they commit more atrocities against the people of Canada!,524925223226081282,108,0,133,361,3180
,Wed Oct 22 14:13:48 +0000 2014,0,False,0,524926599867936768,524925223226081282,,False,False,en,1,0,False,0,"@TorontoStar Islamists should be thrown out of a plane, returned to ISIS-Land in that fashion.  Don't sit by and wait for them to act!",524925223226081282,134,0,134,361,3178
,Wed Oct 22 14:14:44 +0000 2014,0,False,0,524926833792655360,524925223226081282,,False,False,en,1,0,False,0,"@TorontoStar Get real, folks!!!  You will either stand up and fight for your nation, or the ISIS rapists will cow you into submission!",524925223226081282,134,0,134,361,3178
,Wed Oct 22 14:09:50 +0000 2014,21,True,0,524925600318754816,,,False,True,en,0,225,False,0,The scene at the War Memorial in Ottawa http://t.co/wZoQFDtZAo http://t.co/crY3JEx5sI,524925600318754816,85,1,226740,12078,209452
,Wed Oct 22 14:14:26 +0000 2014,0,True,0,524926756961394688,524925600318754816,,False,False,en,1,0,False,0,Pull together for fallen soldier “@nationalpost: The scene at the War Memorial in Ottawa http://t.co/HioCUgnfQy http://t.co/Oda7LAKgrS”,524925600318754816,135,1,331,565,1900
,Wed Oct 22 14:15:03 +0000 2014,0,False,0,524926915250249728,524925600318754816,,False,False,en,1,0,False,0,@nationalpost Praying for you!,524925600318754816,30,0,80,415,897
,Wed Oct 22 14:28:31 +0000 2014,0,False,0,524930301731282944,524925600318754816,,False,False,en,1,0,False,0,@nationalpost Awesome tweet!,524925600318754816,28,0,478,576,1323
,Wed Oct 22 14:32:06 +0000 2014,1,False,0,524931202726502400,524925600318754816,,False,False,en,1,0,False,0,@nationalpost it is time to round up the extremist traitors and intern them and their supporters.,524925600318754816,97,0,275,553,2634
,Wed Oct 22 14:35:10 +0000 2014,0,False,0,524931977494138880,524925600318754816,,False,False,en,1,0,False,0,@nationalpost FUCK,524925600318754816,18,0,18,111,58
,Wed Oct 22 14:46:10 +0000 2014,0,False,0,524934743209807874,524925600318754816,,False,False,en,3,1,False,0,"@nationalpost @micu70 Praying for the soldier, their family and everyone there!! @carnevaleward4",524925600318754816,96,0,57,77,233
,Wed Oct 22 14:46:53 +0000 2014,0,True,0,524934922667307008,524925600318754816,,False,False,en,1,0,False,0,"“@nationalpost: The scene at the War Memorial in Ottawa http://t.co/7x3RctvbUB http://t.co/97VZFzfgsw”what a shame""",524925600318754816,115,1,12,34,29
,Wed Oct 22 15:00:43 +0000 2014,0,False,0,524938405835448320,524934922667307008,,False,False,en,0,0,False,0,Senseless,524925600318754816,9,0,12,34,29
,Wed Oct 22 15:03:56 +0000 2014,0,True,0,524939215377661952,524925600318754816,,False,False,en,1,0,False,0,@nationalpost My twitter app shwos Ottawa shotting http://t.co/VlcPC99uBJ,524925600318754816,73,1,1746,1997,91535
,Wed Oct 22 15:13:18 +0000 2014,1,False,0,524941574296199168,524925600318754816,,False,False,en,2,0,False,0,@nationalpost @MsMelanie That photo deserves the front page!,524925600318754816,60,0,3647,4008,3320
,Wed Oct 22 21:30:27 +0000 2014,0,False,0,525036485594988544,524925600318754816,,False,False,en,2,1,False,0,@nationalpost @chrissymfae Very Very sad indeed.,524925600318754816,48,0,124,248,4942
,Wed Oct 22 14:13:31 +0000 2014,87,False,0,524926528342487041,,,False,True,en,0,465,False,0,"Ottawa police tactical officers are here and very kindly pointed their guns at every reporter, ordering hands in the air and us to ground",524926528342487041,137,0,13519,2269,23999
,Wed Oct 22 14:14:25 +0000 2014,12,False,0,524926753139994624,524926528342487041,,False,False,en,1,2,False,0,@josh_wingrove nothing wrong with that when there is a shooter on the loose pal,524926528342487041,79,0,73,340,1807
,Wed Oct 22 14:14:48 +0000 2014,0,False,0,524926849479352322,524926528342487041,,False,False,en,1,0,False,0,"@josh_wingrove Are they pointing their guns at EVERYONE, or just reporters? Not a comforting thing, but different if it's just reporters.",524926528342487041,137,0,286,425,5962
,Wed Oct 22 14:16:00 +0000 2014,12,False,0,524927152316112897,524926528342487041,,False,False,en,2,4,False,0,"@josh_wingrove @globeandmail 

A reporter is not anything more than a civilian with a microphone.

Stop playing the victim.

Do your job.",524926528342487041,137,0,1295,1716,28785
,Wed Oct 22 14:16:01 +0000 2014,3,False,0,524927157056061440,524926528342487041,,False,False,en,2,2,False,0,@josh_wingrove @michaelhayes Probably because they don't know who you are. Get some perspective.,524926528342487041,96,0,493,1063,3081
,Wed Oct 22 14:16:27 +0000 2014,4,False,0,524927266800021504,524926528342487041,,False,False,en,2,0,False,0,@josh_wingrove @MurphysLaw74 What a smug twit this guy is.,524926528342487041,58,0,14,95,1088
,Wed Oct 22 14:16:51 +0000 2014,1,False,0,524927365303271424,524926528342487041,,False,False,en,1,0,False,0,"@josh_wingrove Taking no chances. Unfortunate, but necessary.",524926528342487041,61,0,1423,1173,13231
,Wed Oct 22 14:17:06 +0000 2014,0,False,0,524927431413862401,524926528342487041,,False,False,en,2,0,False,0,@josh_wingrove @kathryn821 every chance they get to fuck with the media. They do.,524926528342487041,81,0,2389,1978,60197
,Wed Oct 22 14:17:52 +0000 2014,1,False,0,524927621285830657,524926528342487041,,False,False,en,2,0,False,0,@josh_wingrove @nlbloodsport What the fuck do you expect?,524926528342487041,57,0,780,897,29876
"{'coordinates': [-113.63080398, 53.65790147], 'type': 'Point'}",Wed Oct 22 14:18:57 +0000 2014,0,False,0,524927893684510720,524926528342487041,,False,False,en,1,0,False,0,"“@josh_wingrove: tactical officers very kindly pointed their guns at every reporter, ordering hands in the air and us to ground” be safe!!",524926528342487041,138,0,1803,1054,13357
,Wed Oct 22 14:20:07 +0000 2014,3,False,0,524928189672734720,524926528342487041,,False,False,en,1,2,False,0,@josh_wingrove Save the sarcasm and report the facts.,524926528342487041,53,0,15371,534,7266
,Wed Oct 22 14:20:08 +0000 2014,1,False,0,524928190968791040,524926528342487041,,False,False,en,1,0,False,0,"And you are tweeting. I am sure you are in grave danger, and feel humiliated. GROW. THE. FUCK. UP! @josh_wingrove`",524926528342487041,114,0,304,1690,52353
,Wed Oct 22 14:21:16 +0000 2014,0,False,0,524928476215013376,524927266800021504,,False,False,und,2,0,False,0,@BCam815 @josh_wingrove Huh?,524926528342487041,28,0,14486,5794,42096
,Wed Oct 22 14:23:25 +0000 2014,0,False,0,524929020925050880,524926753139994624,,False,False,en,2,0,False,0,@SwammyN @josh_wingrove yes there is.,524926528342487041,37,0,548,954,10688
,Wed Oct 22 14:25:35 +0000 2014,0,False,0,524929563562741763,524929020925050880,,False,False,en,2,0,False,0,@BuucketHe4d @josh_wingrove I disagree. Do whatever it takes to find the shooter.,524926528342487041,81,0,73,340,1807
,Wed Oct 22 14:27:42 +0000 2014,0,False,0,524930097711951872,524928476215013376,,False,False,en,1,0,False,0,@MurphysLaw74 Not you Jimmy.,524926528342487041,28,0,14,95,1088
,Wed Oct 22 14:28:25 +0000 2014,0,False,0,524930276783583233,524929563562741763,,False,False,en,2,0,False,0,"@SwammyN @josh_wingrove Kill them all, God will know his own.",524926528342487041,61,0,548,954,10688
,Wed Oct 22 14:29:02 +0000 2014,0,False,0,524930433088102400,524930276783583233,,False,False,en,2,0,False,0,@BuucketHe4d @josh_wingrove  LOL. Or not.....,524926528342487041,45,0,73,340,1808
